OID_,Aspect,MTSFG,ALT,Wind,Tem,Sun,Pre,NDVI,Night,GPP,ET,Disturb,Water,Road,Rail,CLCD,Sand,Clay,Silt,Slope,long,lat,Relief,Erosion,Rock,DEM,Frozen2005
2251,171.867,0.0,0.0,1.51822,15.7633,3.72589,2720.22,0.647535,0.4,346.853,126.093,0.265317,51395.7,53128.4,240651.0,3.0,45.0,25.0,30.0,34.7321,92.3331,27.2271,68.0,11.0,177.0,1861.0,0.0
2252,160.653,0.0,0.0,1.51705,15.0433,3.72461,2726.39,0.675658,6.6,332.385,135.201,0.336054,50822.0,53461.4,240697.0,2.0,45.0,25.0,30.0,33.2943,92.34330000000001,27.2284,52.0,11.0,173.0,2272.0,0.0
2253,188.491,0.0,0.0,1.51588,14.955,3.72332,2732.57,0.677692,7.0,332.1,131.425,0.288945,50145.9,53811.0,240747.0,2.0,45.0,25.0,30.0,39.9151,92.3534,27.2294,62.0,11.0,170.0,2240.0,0.0
2254,85.6072,0.0,0.0,1.51471,15.3517,3.72203,2738.74,0.679493,16.6,317.724,123.117,0.281047,49389.9,54176.8,240800.0,2.0,40.0,27.0,33.0,28.1992,92.3635,27.2307,37.0,11.0,181.0,2139.0,0.0
2255,224.314,0.0,0.0,1.51353,15.28,3.72073,2744.92,0.751928,75.0,410.52,136.366,0.0,48642.8,54558.5,240857.0,2.0,40.0,27.0,33.0,32.9778,92.3733,27.2317,54.0,11.0,200.0,2190.0,0.0
2256,106.975,0.0,0.0,1.51235,13.8667,3.71943,2751.1,0.788123,196.6,397.928,139.161,0.0,47904.9,54955.7,240918.0,2.0,40.0,27.0,33.0,21.4669,92.3838,27.233,39.0,11.0,153.0,2530.0,0.0
2257,150.941,0.0,0.0,1.51117,13.655,3.71812,2757.28,0.753467,285.2,415.315,150.019,0.0,47176.8,55368.1,240982.0,2.0,40.0,27.0,33.0,31.276,92.3936,27.234,47.0,11.0,148.0,2056.0,0.0
2258,101.589,0.0,0.0,1.50999,15.8033,3.7168,2763.46,0.713898,460.8,413.629,151.034,0.1925,46458.9,55795.4,241050.0,3.0,40.0,27.0,33.0,35.2076,92.4037,27.2353,52.0,11.0,162.0,2016.0,0.0
2259,282.932,0.0,0.0,1.5088,15.9067,3.71548,2769.63,0.648715,596.2,320.035,125.59,0.0,45751.6,56237.2,241122.0,2.0,40.0,27.0,33.0,23.513,92.4138,27.2363,32.0,31.0,200.0,1840.0,0.0
2260,212.237,0.0,0.0,1.50761,15.1333,3.71415,2775.8,0.719673,622.6,379.755,140.12,0.161862,45055.5,56693.3,241197.0,2.0,40.0,27.0,33.0,19.1861,92.424,27.2376,29.0,31.0,198.0,2019.0,0.0
2261,359.875,0.0,0.0,1.50641,14.635,3.71281,2781.96,0.717122,605.8,331.823,122.095,0.0,44371.1,57163.1,241276.0,2.0,40.0,27.0,33.0,17.4968,92.4338,27.2385,23.0,11.0,198.0,2211.0,0.0
2262,228.293,0.0,0.0,1.50522,14.335,3.71146,2788.11,0.723635,591.6,267.121,121.222,0.0,43698.9,57646.6,241359.0,2.0,40.0,27.0,33.0,22.5733,92.4442,27.2398,34.0,31.0,200.0,2306.0,0.0
2263,147.119,0.0,0.0,1.50402,14.5767,3.71011,2794.26,0.686838,419.6,252.635,124.852,0.116175,43039.6,58143.1,241446.0,2.0,40.0,27.0,33.0,35.4569,92.454,27.2408,55.0,31.0,199.0,2416.0,0.0
2264,193.264,0.0,0.0,1.50281,15.1533,3.70875,2800.39,0.625492,121.4,270.139,124.184,0.116175,42393.8,58652.6,241536.0,1.0,40.0,27.0,33.0,20.0059,92.4641,27.2418,25.0,31.0,158.0,2201.0,0.0
2265,22.7794,0.0,0.0,1.50161,15.3033,3.70738,2806.51,0.715343,145.2,360.362,129.671,0.142524,41762.1,59174.5,241629.0,2.0,40.0,27.0,33.0,17.2173,92.47430000000001,27.2431,28.0,11.0,196.0,2211.0,0.0
2266,118.831,0.0,0.0,1.50039,16.4317,3.70601,2812.61,0.675493,137.8,382.537,132.543,0.0,41145.1,59708.7,241727.0,2.0,45.0,25.0,30.0,18.8343,92.4844,27.2441,25.0,31.0,167.0,1816.0,0.0
2267,278.983,0.0,0.0,1.49918,15.9767,3.70462,2818.7,0.62688,150.4,353.742,132.387,0.0697051,40543.5,60254.7,241828.0,2.0,40.0,27.0,33.0,39.2211,92.4942,27.2454,64.0,11.0,190.0,1914.0,0.0
2268,80.7864,0.0,0.0,1.49796,14.8283,3.70323,2824.77,0.626803,87.2,298.173,130.529,0.0929402,39958.1,60812.2,241933.0,2.0,40.0,27.0,33.0,26.4334,92.5047,27.2464,45.0,11.0,177.0,2169.0,0.0
2269,195.659,0.0,0.0,1.49674,14.795,3.70183,2830.81,0.592245,43.6,255.888,113.436,0.240968,39389.5,61381.0,242041.0,1.0,40.0,27.0,33.0,15.9153,92.5145,27.2477,23.0,31.0,180.0,2213.0,0.0
2270,152.191,0.0,0.0,1.49552,14.9233,3.70042,2836.83,0.577742,20.6,273.767,120.348,0.195575,38838.6,61960.7,242153.0,1.0,40.0,27.0,33.0,18.1656,92.5246,27.2487,25.0,31.0,198.0,2168.0,0.0
2271,265.001,0.0,0.0,1.49429,15.6017,3.699,2842.82,0.676345,5.4,323.266,131.613,0.116175,38306.1,62551.0,242269.0,2.0,40.0,27.0,33.0,15.4447,92.5347,27.25,31.0,31.0,194.0,1938.0,0.0
2272,182.241,0.0,0.0,1.49306,14.4967,3.69757,2848.79,0.710162,6.2,319.318,124.827,0.0,37792.7,63151.6,242389.0,2.0,40.0,27.0,33.0,13.3836,92.5448,27.251,20.0,31.0,184.0,2261.0,0.0
2273,168.141,0.0,0.0,1.49182,14.175,3.69613,2854.72,0.747418,3.0,346.651,132.036,0.0,37299.4,63762.3,242512.0,2.0,40.0,27.0,33.0,28.0337,92.5546,27.2519,37.0,31.0,183.0,2228.0,0.0
2274,212.315,0.0,0.0,1.50378,14.7983,3.69468,2860.62,0.766765,4.6,340.135,120.695,0.0,36826.9,64382.6,242639.0,2.0,40.0,27.0,33.0,21.3761,92.5651,27.2532,32.0,31.0,173.0,2138.0,0.0
2275,153.599,0.0,0.0,1.50254,15.2483,3.69322,2866.48,0.75342,2.4,324.422,122.52,0.0,36376.0,65012.5,242768.0,2.0,40.0,27.0,33.0,25.0429,92.5749,27.2542,36.0,31.0,192.0,2064.0,0.0
2276,142.919,0.0,0.0,1.50129,15.2733,3.69176,2872.29,0.760772,0.2,315.177,117.762,0.0,35947.5,65651.5,242902.0,2.0,40.0,27.0,33.0,28.4137,92.585,27.2555,40.0,31.0,163.0,2072.0,0.0
2277,62.6389,0.0,0.0,1.50004,16.1867,3.69028,2878.06,0.784277,1.4,352.444,104.121,0.0,35542.3,66299.5,243039.0,2.0,40.0,27.0,33.0,41.2514,92.5951,27.2565,69.0,31.0,182.0,1988.0,0.0
2278,334.774,0.0,0.0,1.49878,16.1133,3.68879,2883.79,0.812558,9.2,348.241,119.472,0.0,35161.2,66956.1,243180.0,2.0,45.0,25.0,30.0,47.6858,92.6053,27.2578,83.0,31.0,152.0,1787.0,0.0
2279,356.475,0.0,0.0,1.49752,16.855,3.68729,2889.46,0.82467,3.4,355.224,120.642,0.0,34805.0,67621.2,243324.0,2.0,45.0,25.0,30.0,10.1572,92.6154,27.2588,13.0,11.0,143.0,1749.0,0.0
2280,83.81399999999998,0.0,0.0,1.54851,13.92,3.75496,2566.23,0.649763,3.2,305.171,111.682,0.0,55723.6,47292.3,238595.0,2.0,49.0,22.0,29.0,43.526,92.0803,27.2075,70.0,11.0,126.0,2451.0,0.0
2281,298.226,0.0,0.0,1.54739,13.6183,3.75381,2572.09,0.645925,1.6,286.971,116.157,0.0,55602.4,47413.7,238599.0,2.0,40.0,27.0,33.0,27.2945,92.0901,27.2085,41.0,11.0,133.0,2654.0,0.0
2282,280.012,0.0,0.0,1.54626,11.5083,3.75265,2577.98,0.555837,1.0,221.732,109.428,0.0,55498.9,47555.9,238608.0,2.0,49.0,22.0,29.0,15.5184,92.1002,27.2098,24.0,11.0,128.0,3033.0,0.0
2283,69.8157,0.0,0.0,1.54513,9.59667,3.75149,2583.89,0.598547,0.0,224.536,107.127,0.0,55413.2,47718.6,238620.0,2.0,49.0,22.0,29.0,31.4446,92.1104,27.2111,49.0,11.0,117.0,3294.0,0.0
2284,87.9402,0.0,0.0,1.54401,9.87,3.75033,2589.81,0.624347,0.0,251.153,104.499,0.0,55345.5,47901.6,238635.0,2.0,49.0,22.0,29.0,16.3716,92.1205,27.2121,23.0,11.0,168.0,3278.0,0.0
2285,170.634,0.0,0.0,1.54288,9.73833,3.74916,2595.76,0.67827,1.0,276.258,108.987,0.0,55295.8,48104.7,238655.0,2.0,49.0,22.0,29.0,25.1474,92.1303,27.2134,36.0,11.0,137.0,3318.0,0.0
2286,105.468,0.0,0.0,1.54175,10.6533,3.748,2601.72,0.682422,0.0,321.23,115.404,0.0,55264.1,48327.7,238678.0,2.0,49.0,22.0,29.0,30.4063,92.1407,27.2144,48.0,11.0,130.0,3040.0,0.0
2287,166.938,0.0,0.0,1.54062,11.7467,3.74682,2607.7,0.729983,0.0,326.651,121.831,0.0,55250.6,48570.2,238706.0,2.0,49.0,22.0,29.0,33.5226,92.1505,27.2157,58.0,11.0,125.0,2710.0,0.0
2288,316.639,0.0236137,0.0,1.53949,11.675,3.74565,2613.7,0.685907,0.0,294.269,121.453,0.0,55250.0,48832.0,238737.0,2.0,40.0,27.0,33.0,23.7997,92.1607,27.2167,40.0,11.0,177.0,2804.0,0.0236137
2289,323.652,0.0,0.0,1.53836,12.2183,3.74447,2619.71,0.74379,2.4,363.694,120.644,0.0,55255.1,49112.8,238772.0,2.0,40.0,27.0,33.0,22.8267,92.1708,27.218,34.0,11.0,167.0,2642.0,0.0
2290,224.632,0.0,0.0,1.53723,12.1483,3.74329,2625.75,0.729322,1.2,291.121,122.051,0.0,55277.7,49301.4,238811.0,2.0,40.0,27.0,33.0,23.1621,92.1809,27.2189,43.0,11.0,166.0,2684.0,0.0
2291,48.1831,0.0,0.0,1.53609,11.335,3.7421,2631.79,0.691832,8.2,318.71,117.417,0.0,55318.4,49357.1,238854.0,2.0,49.0,22.0,29.0,24.489,92.1907,27.2202,39.0,11.0,172.0,2933.0,0.0
2292,315.148,0.0,0.0,1.53496,10.9633,3.74091,2637.86,0.688243,6.2,300.007,113.887,0.0,55377.1,49433.0,238900.0,2.0,49.0,22.0,29.0,18.9966,92.2008,27.2212,34.0,11.0,154.0,3051.0,0.0
2293,63.9137,0.0,0.0,1.53382,12.3617,3.73971,2643.94,0.646042,4.2,290.862,119.622,0.116175,55453.8,49529.0,238951.0,2.0,49.0,22.0,29.0,38.2109,92.21100000000001,27.2225,63.0,11.0,163.0,2869.0,0.0
2294,345.21,0.0,0.0,1.53268,14.0933,3.73852,2650.03,0.772983,0.2,346.316,126.191,0.0,55548.4,49645.0,239005.0,2.0,49.0,22.0,29.0,18.6675,92.2211,27.2235,25.0,11.0,131.0,2246.0,0.0
2295,337.385,0.0,0.0,1.53154,14.3817,3.73731,2656.14,0.717838,1.8,328.395,125.643,0.0,55660.8,49780.8,239063.0,2.0,40.0,27.0,33.0,30.3059,92.2312,27.2248,40.0,11.0,153.0,2332.0,0.0
2296,103.689,0.0,0.0,1.5304,15.4917,3.73611,2662.26,0.719017,2.6,421.153,151.151,0.344551,55790.9,49936.2,239125.0,2.0,40.0,27.0,33.0,41.9455,92.2413,27.2261,68.0,11.0,170.0,2035.0,0.0
2297,324.083,0.0,0.0,1.52925,16.0367,3.73489,2668.4,0.725967,1.4,345.681,134.378,0.0697051,55938.6,50111.1,239191.0,2.0,40.0,27.0,33.0,42.6558,92.2512,27.2271,77.0,11.0,190.0,2044.0,0.0
2298,174.275,0.0,0.0,1.52811,15.675,3.73368,2674.54,0.664992,2.0,347.534,134.542,0.1925,55817.1,50305.3,239261.0,2.0,45.0,25.0,30.0,22.4803,92.2613,27.2284,44.0,11.0,169.0,1987.0,0.0
2299,74.34749999999998,0.0,0.0,1.52696,14.8,3.73246,2680.7,0.741413,2.4,436.3,155.433,0.0,55257.1,50518.6,239334.0,2.0,45.0,25.0,30.0,23.2537,92.2714,27.2294,31.0,11.0,152.0,2339.0,0.0
2300,292.475,0.0,0.0,1.52581,14.24,3.73123,2686.87,0.810322,0.6,424.42,154.663,0.0,54649.5,50750.6,239412.0,2.0,40.0,27.0,33.0,25.1986,92.2815,27.2307,39.0,11.0,168.0,2359.0,0.0
2301,172.323,0.0,0.0,1.52465,13.5983,3.73,2693.05,0.759907,1.8,402.832,143.531,0.0,54050.5,51001.2,239493.0,2.0,40.0,27.0,33.0,36.1966,92.2917,27.2317,50.0,11.0,154.0,2582.0,0.0
2302,224.72,0.0,0.0,1.5235,14.0867,3.72876,2699.24,0.779275,2.4,367.959,137.702,0.0,53459.3,51270.1,239578.0,2.0,40.0,27.0,33.0,31.3757,92.3018,27.233,52.0,11.0,177.0,2449.0,0.0
2303,65.7184,0.0,0.0,1.52234,14.765,3.72949,2705.43,0.72899,2.0,387.925,137.436,0.0,52865.7,51557.0,239636.0,2.0,40.0,27.0,33.0,32.4232,92.31160000000001,27.234,47.0,11.0,163.0,2317.0,0.0
2304,72.2752,0.0,0.0,1.52118,16.17,3.72823,2711.64,0.740948,1.2,377.822,128.388,0.0,52281.4,51861.6,239675.0,2.0,45.0,25.0,30.0,18.9089,92.322,27.2353,31.0,11.0,199.0,1837.0,0.0
2305,163.026,0.0,0.0,1.52001,15.5517,3.72696,2717.85,0.761997,3.2,438.429,141.522,0.0,51706.7,52183.6,239717.0,2.0,45.0,25.0,30.0,27.5406,92.3318,27.2363,50.0,31.0,171.0,1918.0,0.0
2306,309.185,0.0,0.0,1.51885,14.3783,3.72569,2724.07,0.778513,0.2,405.397,136.051,0.0,51141.7,52522.6,239763.0,2.0,40.0,27.0,33.0,30.306,92.34200000000001,27.2376,51.0,11.0,137.0,2191.0,0.0
2307,185.409,0.0,0.0,1.51768,13.3617,3.72442,2730.29,0.700832,4.0,358.744,125.5,0.16197,50586.8,52878.4,239813.0,1.0,40.0,27.0,33.0,23.2539,92.3521,27.2385,35.0,11.0,152.0,2652.0,0.0
2308,62.1568,0.0,0.0,1.51651,14.49,3.72314,2736.51,0.766043,1.2,392.299,134.818,0.116175,50042.2,53250.6,239866.0,2.0,40.0,27.0,33.0,42.8064,92.3622,27.2398,72.0,11.0,151.0,2251.0,0.0
2309,291.287,0.0,0.0,1.51533,14.515,3.72185,2742.74,0.768352,21.8,356.246,117.911,0.0,49318.2,53638.8,239923.0,2.0,40.0,27.0,33.0,25.5211,92.372,27.2408,38.0,11.0,181.0,2092.0,0.0
2310,293.544,0.0,0.0,1.51416,13.3467,3.72055,2748.97,0.771685,83.0,332.836,119.886,0.0,48590.7,54042.8,239984.0,2.0,40.0,27.0,33.0,35.2429,92.3825,27.2421,50.0,11.0,139.0,2602.0,0.0
2311,65.8915,0.0,0.0,1.51298,13.6483,3.71925,2755.2,0.744043,285.0,349.659,124.986,0.0,47873.0,54462.1,240048.0,2.0,40.0,27.0,33.0,25.8577,92.3923,27.2431,34.0,11.0,174.0,2578.0,0.0
2312,59.1133,0.0,0.0,1.51179,14.3333,3.71795,2761.43,0.693737,516.6,379.389,131.722,0.0,47165.8,54896.5,240116.0,2.0,40.0,27.0,33.0,19.2757,92.4024,27.2441,31.0,31.0,170.0,2271.0,0.0
2313,319.289,0.0,0.0,1.5106,15.6783,3.71663,2767.66,0.701005,652.6,338.565,122.985,0.0,46469.3,55345.5,240188.0,2.0,40.0,27.0,33.0,14.5788,92.4125,27.2454,47.0,31.0,161.0,1857.0,0.0
2314,174.994,0.0,0.0,1.50941,14.6367,3.71531,2773.88,0.65153,609.2,274.185,117.242,0.207549,45784.2,55808.8,240264.0,2.0,40.0,27.0,33.0,41.2774,92.4227,27.2464,55.0,31.0,200.0,2184.0,0.0
2315,285.137,0.0,0.0,1.50822,13.985,3.71398,2780.1,0.624082,600.8,232.587,107.908,0.230392,45110.9,56286.1,240343.0,2.0,40.0,27.0,33.0,22.9623,92.4325,27.2477,35.0,31.0,200.0,2321.0,0.0
2316,177.482,0.0,0.0,1.50702,13.43,3.71265,2786.31,0.623238,463.0,320.823,124.031,0.230392,44450.1,56777.0,240426.0,1.0,40.0,27.0,33.0,22.2569,92.4429,27.2487,27.0,31.0,191.0,2500.0,0.0
2317,358.314,0.0,0.0,1.50583,13.31,3.71131,2792.52,0.722022,185.6,326.028,115.344,0.0,43802.2,57281.1,240512.0,2.0,40.0,27.0,33.0,36.9513,92.4527,27.25,51.0,31.0,192.0,2349.0,0.0
2318,344.583,0.0,0.0,1.50462,14.685,3.70996,2798.71,0.75966,61.4,366.545,113.223,0.0,43167.8,57798.1,240603.0,2.0,40.0,27.0,33.0,29.9206,92.4628,27.251,41.0,31.0,144.0,2082.0,0.0
2319,152.76,0.0,0.0,1.50341,15.5383,3.7086,2804.89,0.716502,53.6,396.327,142.451,0.0,42547.7,58327.7,240697.0,2.0,40.0,27.0,33.0,23.4547,92.47300000000001,27.2523,35.0,31.0,200.0,1934.0,0.0
2320,175.401,0.0,0.0,1.5022,15.7967,3.70724,2811.06,0.710215,56.4,371.197,143.785,0.0,41942.3,58869.6,240794.0,2.0,45.0,25.0,30.0,20.5472,92.4831,27.2532,32.0,31.0,155.0,1922.0,0.0
2321,216.605,0.0,0.0,1.50099,15.8133,3.70586,2817.21,0.737802,44.0,347.096,131.097,0.116175,41352.5,59423.3,240896.0,2.0,45.0,25.0,30.0,15.1883,92.4929,27.2545,28.0,31.0,177.0,1894.0,0.0
2322,252.844,0.0,0.0,1.49977,13.8733,3.70448,2823.35,0.666148,42.8,292.289,124.834,0.128071,40778.8,59988.5,241001.0,2.0,40.0,27.0,33.0,29.0326,92.5033,27.2555,41.0,31.0,147.0,2402.0,0.0
2323,255.984,0.0,0.0,1.49855,13.63,3.70309,2829.46,0.665258,14.4,245.97,108.764,0.0,40221.9,60565.0,241109.0,2.0,40.0,27.0,33.0,29.8046,92.5131,27.2568,40.0,31.0,187.0,2416.0,0.0
2324,214.387,0.0,0.0,1.49733,14.035,3.70169,2835.56,0.656443,4.4,263.23,108.246,0.0,39682.6,61152.5,241222.0,2.0,40.0,27.0,33.0,20.1281,92.5233,27.2578,31.0,31.0,193.0,2390.0,0.0
2325,203.012,0.0,0.0,1.4961,14.39,3.70028,2841.62,0.710458,1.0,314.814,133.406,0.0,39161.7,61750.5,241338.0,2.0,40.0,27.0,33.0,18.2628,92.5334,27.2588,28.0,31.0,172.0,2167.0,0.0
2326,188.464,0.0,0.0,1.49487,14.4333,3.69887,2847.66,0.696442,3.4,284.282,112.074,0.0,38659.8,62358.8,241457.0,2.0,40.0,27.0,33.0,12.7562,92.5435,27.2601,21.0,31.0,179.0,2359.0,0.0
2327,57.5451,0.0,0.0,1.49363,13.28,3.69744,2853.67,0.715875,4.0,265.534,111.481,0.0,38177.7,62977.2,241581.0,2.0,40.0,27.0,33.0,31.6694,92.5533,27.2611,46.0,31.0,176.0,2506.0,0.0
2328,115.925,0.0,0.0,1.50556,14.0417,3.696,2859.64,0.748377,0.2,292.288,117.16,0.0,37716.3,63605.2,241708.0,2.0,40.0,27.0,33.0,38.5394,92.5638,27.2624,70.0,31.0,176.0,2281.0,0.0
2329,264.294,0.0,0.0,1.50432,14.3933,3.69456,2865.58,0.774447,2.8,286.507,116.753,0.0,37276.2,64242.7,241838.0,2.0,40.0,27.0,33.0,22.2277,92.57360000000001,27.2634,35.0,31.0,173.0,2265.0,0.0
2330,80.06409999999998,0.0,0.0,1.50307,14.42,3.6931,2871.48,0.773223,3.4,312.329,116.763,0.0,36858.3,64889.3,241971.0,2.0,40.0,27.0,33.0,19.4799,92.5837,27.2647,38.0,31.0,165.0,2358.0,0.0
2331,38.8636,0.0,0.0,1.50182,15.1067,3.69164,2877.34,0.800897,8.0,356.278,111.269,0.0,36463.2,65544.8,242109.0,2.0,45.0,25.0,30.0,33.4531,92.5942,27.2657,52.0,11.0,158.0,2023.0,0.0
2332,123.7,0.0,0.0,1.50056,16.8883,3.69016,2883.14,0.812497,32.0,409.059,157.453,0.0,36091.9,66209.0,242250.0,2.0,45.0,25.0,30.0,24.3206,92.60400000000001,27.2666,35.0,11.0,198.0,1898.0,0.0
2333,148.459,0.0,0.0,1.4993,17.965,3.68867,2888.9,0.831763,52.4,506.728,157.555,0.0,35745.0,66881.4,242395.0,2.0,45.0,25.0,30.0,34.7165,92.6141,27.2679,53.0,11.0,145.0,1620.0,0.0
2334,144.804,0.0,0.0,1.54914,12.2,3.75468,2568.85,0.567532,1.8,244.796,107.809,0.0,54608.8,46422.7,237645.0,2.0,49.0,22.0,29.0,37.1155,92.0888,27.2173,59.0,11.0,130.0,2853.0,0.0
2335,284.654,0.0,0.0,1.54802,11.0883,3.75354,2574.76,0.559098,4.4,223.726,108.318,0.0,54503.4,46567.8,237653.0,2.0,49.0,22.0,29.0,38.5891,92.0989,27.2186,70.0,11.0,149.0,2919.0,0.0
2336,303.716,0.0,0.0,1.54689,9.44167,3.75238,2580.69,0.532643,0.0,202.962,108.864,0.0,54416.2,46734.0,237665.0,2.0,49.0,22.0,29.0,23.3616,92.109,27.2199,37.0,11.0,118.0,3334.0,0.0
2337,131.846,0.0,0.0,1.54577,8.74667,3.75123,2586.64,0.600955,1.0,231.726,106.93,0.0,54347.3,46920.8,237680.0,2.0,49.0,22.0,29.0,27.2598,92.1192,27.2209,41.0,11.0,125.0,3218.0,0.0
2338,116.817,0.0,0.0,1.54464,9.16667,3.75007,2592.61,0.653167,4.0,246.023,102.694,0.0,54296.6,47128.1,237700.0,2.0,49.0,22.0,29.0,33.172,92.129,27.2222,52.0,11.0,140.0,3227.0,0.0
2339,331.075,0.0,0.0,1.54352,9.945,3.74891,2598.6,0.67891,0.4,291.178,110.277,0.0,54264.4,47355.7,237724.0,2.0,49.0,22.0,29.0,16.6971,92.1394,27.2232,24.0,11.0,147.0,3133.0,0.0
2340,0.49623,0.0,0.0,1.54239,10.9267,3.74775,2604.61,0.710495,0.0,347.385,111.679,0.0,54250.6,47603.2,237751.0,2.0,49.0,22.0,29.0,32.9692,92.1492,27.2245,43.0,11.0,130.0,2948.0,0.0
2341,67.6035,0.0,0.0,1.54126,12.0017,3.74658,2610.63,0.733077,0.6,393.097,122.876,0.0,54250.0,47870.3,237782.0,2.0,40.0,27.0,33.0,27.4864,92.1594,27.2255,51.0,11.0,159.0,2603.0,0.0
2342,196.172,0.0,0.0,1.54013,13.17,3.74541,2616.68,0.762295,0.6,408.739,126.162,0.0,54255.2,48156.6,237817.0,2.0,40.0,27.0,33.0,8.67006,92.16950000000001,27.2268,12.0,11.0,167.0,2442.0,0.0
2343,75.2372,0.0,0.0,1.539,12.8133,3.74423,2622.74,0.784125,1.8,398.437,123.405,0.0,54278.2,48302.4,237856.0,2.0,40.0,27.0,33.0,29.832,92.1796,27.2278,40.0,11.0,121.0,2637.0,0.0
2344,346.421,0.0,0.0,1.53787,12.4383,3.74305,2628.82,0.691617,0.6,362.699,122.9,0.0,54319.7,48359.3,237899.0,2.0,40.0,27.0,33.0,16.8746,92.1894,27.2291,20.0,11.0,144.0,2800.0,0.0
2345,325.423,0.0,0.0,1.53674,12.4283,3.74187,2634.91,0.791702,1.8,362.48,117.827,0.0,54379.5,48436.8,237946.0,2.0,49.0,22.0,29.0,31.0583,92.1999,27.23,48.0,11.0,120.0,2629.0,0.0
2346,124.032,0.0,0.0,1.5356,12.6567,3.74068,2641.02,0.790948,3.0,331.149,127.789,0.0,54457.6,48534.8,237996.0,2.0,49.0,22.0,29.0,32.303,92.2097,27.2314,53.0,11.0,181.0,2632.0,0.0
2347,359.57,0.0,0.0,1.53447,14.6983,3.73949,2647.15,0.756773,4.8,359.062,132.352,0.0,54553.9,48653.1,238051.0,2.0,40.0,27.0,33.0,22.6112,92.2198,27.2323,33.0,11.0,145.0,2145.0,0.0
2348,331.015,0.0,0.0,1.53333,15.735,3.7383,2653.29,0.65371,5.6,323.078,143.415,0.139019,54668.3,48791.6,238109.0,2.0,40.0,27.0,33.0,28.9158,92.2299,27.2336,44.0,11.0,181.0,1917.0,0.0
2349,176.76,0.0,0.0,1.53219,15.3133,3.7371,2659.45,0.670412,1.8,347.728,143.454,0.379999,54800.8,48950.2,238171.0,3.0,40.0,27.0,33.0,28.7867,92.24,27.2349,60.0,11.0,200.0,2040.0,0.0
2350,125.811,0.0,0.0,1.53105,14.575,3.7359,2665.62,0.721182,5.0,404.182,150.09,0.0,54951.1,49128.7,238237.0,2.0,40.0,27.0,33.0,35.9659,92.2498,27.2359,59.0,11.0,182.0,2415.0,0.0
2351,320.103,0.0,0.0,1.5299,14.6783,3.73469,2671.8,0.743902,2.0,324.811,129.975,0.0,55119.2,49326.7,238307.0,2.0,40.0,27.0,33.0,33.2404,92.2603,27.2372,51.0,11.0,194.0,2269.0,0.0
2352,272.629,0.0,0.0,1.52875,13.645,3.73348,2678.0,0.722712,3.8,380.454,147.925,0.0,55304.8,49544.2,238381.0,2.0,40.0,27.0,33.0,17.7186,92.27010000000001,27.2382,21.0,11.0,184.0,2591.0,0.0
2353,73.81069999999998,0.0,0.0,1.5276,13.5067,3.73226,2684.2,0.795463,3.4,378.964,140.653,0.0,54932.1,49780.8,238458.0,2.0,40.0,27.0,33.0,18.2462,92.2802,27.2395,32.0,11.0,150.0,2558.0,0.0
2354,198.24,0.0,0.0,1.52645,12.71,3.73104,2690.42,0.78803,1.2,343.522,126.053,0.0,54340.9,50036.2,238540.0,2.0,40.0,27.0,33.0,36.1841,92.2904,27.2405,62.0,11.0,150.0,2795.0,0.0
2355,25.892,0.0,0.0,1.5253,12.4317,3.72981,2696.65,0.74092,3.8,360.607,123.018,0.116175,53755.0,50310.3,238625.0,2.0,40.0,27.0,33.0,24.4384,92.3005,27.2418,37.0,31.0,186.0,2745.0,0.0
2356,43.3417,0.0,0.0,1.52414,13.3533,3.73053,2702.89,0.758847,2.4,403.335,124.471,0.0,53169.6,50602.6,238702.0,2.0,40.0,27.0,33.0,30.9784,92.3103,27.2428,46.0,31.0,185.0,2472.0,0.0
2357,111.143,0.0,0.0,1.52298,15.8433,3.72928,2709.14,0.76681,2.0,414.079,138.838,0.0,52593.6,50912.9,238741.0,2.0,40.0,27.0,33.0,14.4274,92.3207,27.2441,23.0,31.0,166.0,1903.0,0.0
2358,164.093,0.0,0.0,1.52182,14.5217,3.72803,2715.39,0.73615,5.0,396.206,134.441,0.0,52027.3,51240.9,238783.0,2.0,40.0,27.0,33.0,37.5321,92.3305,27.2451,52.0,31.0,156.0,2254.0,0.0
2359,243.75,0.0,0.0,1.52066,13.3083,3.72677,2721.65,0.751167,5.2,359.46,124.513,0.0,51471.0,51586.1,238829.0,2.0,40.0,27.0,33.0,23.3714,92.3407,27.2464,34.0,31.0,135.0,2584.0,0.0
2360,255.615,0.0,0.0,1.51949,12.705,3.7255,2727.92,0.765003,2.6,338.583,126.404,0.0,50925.0,51948.3,238879.0,2.0,49.0,22.0,29.0,20.1638,92.3508,27.2474,26.0,31.0,181.0,2635.0,0.0
2361,124.479,0.0,0.0,1.51832,13.1467,3.72423,2734.19,0.741822,7.0,326.216,135.538,0.0,50389.4,52327.1,238932.0,2.0,40.0,27.0,33.0,34.7912,92.3609,27.2487,58.0,11.0,195.0,2619.0,0.0
2362,118.656,0.0,0.0,1.51715,14.5567,3.72295,2740.47,0.752117,14.0,313.368,116.067,0.0,49864.7,52722.1,238990.0,2.0,40.0,27.0,33.0,33.9924,92.37070000000001,27.2496,57.0,11.0,171.0,2329.0,0.0
